"id_factura","cantidad_vendida","precio_unitario_historico","ingresos_linea","llave_fecha","id_track_original","nombre_cancion","album","artista","genero_actual","genero_anterior","registro_activo"
46,1,0.99,0.99,20210711,1464,"Morning Glory","The Return Of The Space Cowboy","Jamiroquai","Electronica/Dance","","T"
46,1,0.99,0.99,20210711,1470,"Get What You Need","Get Born","JET","Alternative & Punk","","T"
46,1,0.99,0.99,20210711,1476,"Take It Or Leave It","Get Born","JET","Alternative & Punk","","T"
46,1,0.99,0.99,20210711,1482,"Can You See Me","Are You Experienced?","Jimi Hendrix","Rock","","T"
47,1,0.99,0.99,20210716,1491,"Stone Free","Are You Experienced?","Jimi Hendrix","Rock","","T"
47,1,0.99,0.99,20210716,1500,"Satch Boogie","Surfing with the Alien (Remastered)","Joe Satriani","Rock","","T"
47,1,0.99,0.99,20210716,1509,"Salve Simpatia","Jorge Ben Jor 25 Anos","Jorge Ben","Latin","","T"
47,1,0.99,0.99,20210716,1518,"Filho Maravilha","Jorge Ben Jor 25 Anos","Jorge Ben","Latin","","T"
47,1,0.99,0.99,20210716,1527,"Dance Enquanto � Tempo","Jota Quest-1995","Jota Quest","Latin","","T"
47,1,0.99,0.99,20210716,1536,"Voce Inteira","Cafezinho","Jo�o Suplicy","World","","T"
47,1,0.99,0.99,20210716,1545,"Enquanto O Dia N�o Vem","Cafezinho","Jo�o Suplicy","World","","T"
47,1,0.99,0.99,20210716,1554,"Turbo Lover","Living After Midnight","Judas Priest","Metal","","T"
47,1,0.99,0.99,20210716,1563,"Plaster Caster","Unplugged [Live]","Kiss","Rock","","T"
47,1,0.99,0.99,20210716,1572,"Every Time I Look At You","Unplugged [Live]","Kiss","Rock","","T"
47,1,0.99,0.99,20210716,1581,"Dazed And Confused","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
47,1,0.99,0.99,20210716,1590,"Walter's Walk","Coda","Led Zeppelin","Rock","","T"
47,1,0.99,0.99,20210716,1599,"Dancing Days","Houses Of The Holy","Led Zeppelin","Rock","","T"
47,1,0.99,0.99,20210716,1608,"All My Love","In Through The Out Door","Led Zeppelin","Rock","","T"
48,1,0.99,0.99,20210724,1622,"Your Time Is Gonna Come","Led Zeppelin I","Led Zeppelin","Rock","","T"
49,1,0.99,0.99,20210806,1623,"Black Mountain Side","Led Zeppelin I","Led Zeppelin","Rock","","T"
49,1,0.99,0.99,20210806,1624,"Communication Breakdown","Led Zeppelin I","Led Zeppelin","Rock","","T"
50,1,0.99,0.99,20210806,1626,"How Many More Times","Led Zeppelin I","Led Zeppelin","Rock","","T"
50,1,0.99,0.99,20210806,1628,"What Is And What Should Never Be","Led Zeppelin II","Led Zeppelin","Rock","","T"
51,1,0.99,0.99,20210807,1630,"Thank You","Led Zeppelin II","Led Zeppelin","Rock","","T"
51,1,0.99,0.99,20210807,1632,"Living Loving Maid (She's Just A Woman)","Led Zeppelin II","Led Zeppelin","Rock","","T"
51,1,0.99,0.99,20210807,1634,"Moby Dick","Led Zeppelin II","Led Zeppelin","Rock","","T"
51,1,0.99,0.99,20210807,1636,"Immigrant Song","Led Zeppelin III","Led Zeppelin","Rock","","T"
52,1,0.99,0.99,20210808,1640,"Out On The Tiles","Led Zeppelin III","Led Zeppelin","Rock","","T"
52,1,0.99,0.99,20210808,1644,"Bron-Y-Aur Stomp","Led Zeppelin III","Led Zeppelin","Rock","","T"
52,1,0.99,0.99,20210808,1648,"Down By The Seaside","Physical Graffiti [Disc 2]","Led Zeppelin","Rock","","T"
52,1,0.99,0.99,20210808,1652,"Boogie With Stu","Physical Graffiti [Disc 2]","Led Zeppelin","Rock","","T"
52,1,0.99,0.99,20210808,1656,"For Your Life","Presence","Led Zeppelin","Rock","","T"
52,1,0.99,0.99,20210808,1660,"Hots On For Nowhere","Presence","Led Zeppelin","Rock","","T"
53,1,0.99,0.99,20210811,1666,"Dazed And Confused","The Song Remains The Same (Disc 1)","Led Zeppelin","Rock","","T"
53,1,0.99,0.99,20210811,1672,"L'Avventura","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
53,1,0.99,0.99,20210811,1678,"Soul Parsifal","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
53,1,0.99,0.99,20210811,1684,"Quando Voc� Voltar","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
53,1,0.99,0.99,20210811,1690,"Tempo Perdido","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
53,1,0.99,0.99,20210811,1696,"Meninos E Meninas","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
53,1,0.99,0.99,20210811,1702,"Are You Gonna Go My Way","Greatest Hits","Lenny Kravitz","Rock","","T"
53,1,0.99,0.99,20210811,1708,"Mr. Cab Driver","Greatest Hits","Lenny Kravitz","Rock","","T"
53,1,0.99,0.99,20210811,1714,"Believe","Greatest Hits","Lenny Kravitz","Rock","","T"
54,1,0.99,0.99,20210816,1723,"Condi��o","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
54,1,0.99,0.99,20210816,1732,"Aquilo","Lulu Santos - RCA 100 Anos De M�sica - �lbum 02","Lulu Santos","Latin","","T"
54,1,0.99,0.99,20210816,1741,"Assaltaram A Gram�tica","Lulu Santos - RCA 100 Anos De M�sica - �lbum 02","Lulu Santos","Latin","","T"
54,1,0.99,0.99,20210816,1750,"Waterhole (Expresso Bongo)","Misplaced Childhood","Marillion","Rock","","T"
54,1,0.99,0.99,20210816,1759,"Tempos Modernos","Barulhinho Bom","Marisa Monte","Latin","","T"
54,1,0.99,0.99,20210816,1768,"Dan�a Da Solid�o","Barulhinho Bom","Marisa Monte","Latin","","T"
54,1,0.99,0.99,20210816,1777,"When I Had Your Love","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
54,1,0.99,0.99,20210816,1786,"Save The Children","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
54,1,0.99,0.99,20210816,1795,"Down by the Sea","The Best Of Men At Work","Men At Work","Rock","","T"
54,1,0.99,0.99,20210816,1804,"The Unforgiven","Black Album","Metallica","Metal","","T"
54,1,0.99,0.99,20210816,1813,"Helpless","Garage Inc. (Disc 2)","Metallica","Metal","","T"
54,1,0.99,0.99,20210816,1822,"Stone Cold Crazy","Garage Inc. (Disc 2)","Metallica","Metal","","T"
54,1,0.99,0.99,20210816,1831,"Motorbreath","Kill 'Em All","Metallica","Metal","","T"
54,1,0.99,0.99,20210816,1840,"2 X 4","Load","Metallica","Metal","","T"
55,1,0.99,0.99,20210824,1854,"Master Of Puppets","Master Of Puppets","Metallica","Metal","","T"
56,1,0.99,0.99,20210906,1855,"The Thing That Should Not Be","Master Of Puppets","Metallica","Metal","","T"
56,1,0.99,0.99,20210906,1856,"Welcome Home (Sanitarium)","Master Of Puppets","Metallica","Metal","","T"
57,1,0.99,0.99,20210906,1858,"Leper Messiah","Master Of Puppets","Metallica","Metal","","T"
57,1,0.99,0.99,20210906,1860,"Damage Inc.","Master Of Puppets","Metallica","Metal","","T"
58,1,0.99,0.99,20210907,1862,"The Memory Remains","ReLoad","Metallica","Metal","","T"
58,1,0.99,0.99,20210907,1864,"The Unforgiven II","ReLoad","Metallica","Metal","","T"
58,1,0.99,0.99,20210907,1866,"Slither","ReLoad","Metallica","Metal","","T"
58,1,0.99,0.99,20210907,1868,"Bad Seed","ReLoad","Metallica","Metal","","T"
59,1,0.99,0.99,20210908,1872,"Attitude","ReLoad","Metallica","Metal","","T"
59,1,0.99,0.99,20210908,1876,"For Whom The Bell Tolls","Ride The Lightning","Metallica","Metal","","T"
59,1,0.99,0.99,20210908,1880,"Creeping Death","Ride The Lightning","Metallica","Metal","","T"
59,1,0.99,0.99,20210908,1884,"Some Kind Of Monster","St. Anger","Metallica","Metal","","T"
59,1,0.99,0.99,20210908,1888,"Shoot Me Again","St. Anger","Metallica","Metal","","T"
59,1,0.99,0.99,20210908,1892,"All Within My Hands","St. Anger","Metallica","Metal","","T"
60,1,0.99,0.99,20210911,1898,"Harvester Of Sorrow","...And Justice For All","Metallica","Metal","","T"
60,1,0.99,0.99,20210911,1904,"The Duke","Miles Ahead","Miles Davis","Jazz","","T"
60,1,0.99,0.99,20210911,1910,"Lament","Miles Ahead","Miles Davis","Jazz","","T"
60,1,0.99,0.99,20210911,1916,"Cora��o De Estudante","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
60,1,0.99,0.99,20210911,1922,"Menestrel Das Alagoas","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
60,1,0.99,0.99,20210911,1928,"Maria Maria","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
60,1,0.99,0.99,20210911,1934,"Ponta de Areia","Minas","Milton Nascimento","Latin","","T"
60,1,0.99,0.99,20210911,1940,"Norwegian Wood","Minas","Milton Nascimento","Latin","","T"
60,1,0.99,0.99,20210911,1946,"Fast And Loose","Ace Of Spades","Mot�rhead","Metal","","T"
61,1,0.99,0.99,20210916,1955,"Please Don't Touch","Ace Of Spades","Mot�rhead","Metal","","T"
61,1,0.99,0.99,20210916,1964,"J� Foi","Demorou...","M�nica Marianno","World","","T"
61,1,0.99,0.99,20210916,1973,"Wild Side","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
61,1,0.99,0.99,20210916,1982,"Primal Scream","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
61,1,0.99,0.99,20210916,1991,"Been A Son","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
61,1,0.99,0.99,20210916,2000,"Breed","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
61,1,0.99,0.99,20210916,2009,"Territorial Pissings","Nevermind","Nirvana","Rock","","T"
61,1,0.99,0.99,20210916,2018,"Folhas Secas","Compositores","O Ter�o","Rock","","T"
61,1,0.99,0.99,20210916,2027,"Menino De Rua","Compositores","O Ter�o","Rock","","T"
61,1,0.99,0.99,20210916,2036,"Den�ncia","Olodum","Olodum","Latin","","T"
61,1,0.99,0.99,20210916,2045,"O Trem Da Juventude","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
61,1,0.99,0.99,20210916,2054,"Selvagem","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
61,1,0.99,0.99,20210916,2063,"Nebulosa Do Amor","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
61,1,0.99,0.99,20210916,2072,"Luis Inacio (300 Picaretas)","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
62,1,0.99,0.99,20210924,2086,"Perplexo","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
63,1,0.99,0.99,20211007,2087,"Me Liga","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
63,1,0.99,0.99,20211007,2088,"Quase Um Segundo","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
64,1,0.99,0.99,20211007,2090,"Romance Ideal","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
64,1,0.99,0.99,20211007,2092,"SKA","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
65,1,0.99,0.99,20211008,2094,"I Don't Know","Blizzard of Ozz","Ozzy Osbourne","Rock","","T"
65,1,0.99,0.99,20211008,2096,"Flying High Again","Diary of a Madman (Remastered)","Ozzy Osbourne","Rock","","T"
65,1,0.99,0.99,20211008,2098,"No More Tears","No More Tears (Remastered)","Ozzy Osbourne","Rock","","T"
65,1,0.99,0.99,20211008,2100,"Crazy Train","Tribute","Ozzy Osbourne","Metal","","T"
66,1,0.99,0.99,20211009,2104,"Relvelation (Mother Earth)","Tribute","Ozzy Osbourne","Metal","","T"
66,1,0.99,0.99,20211009,2108,"Children Of The Grave","Tribute","Ozzy Osbourne","Metal","","T"
66,1,0.99,0.99,20211009,2112,"Dee","Tribute","Ozzy Osbourne","Metal","","T"
66,1,0.99,0.99,20211009,2116,"Blue Train","Walking Into Clarksdale","Page & Plant","Rock","","T"
66,1,0.99,0.99,20211009,2120,"Walking Into Clarksdale","Walking Into Clarksdale","Page & Plant","Rock","","T"
66,1,0.99,0.99,20211009,2124,"Sons Of Freedom","Walking Into Clarksdale","Page & Plant","Rock","","T"
67,1,0.99,0.99,20211012,2130,"Beach Sequence","Original Soundtracks 1","Passengers","Soundtrack","","T"
67,1,0.99,0.99,20211012,2136,"Plot 180","Original Soundtracks 1","Passengers","Soundtrack","","T"
67,1,0.99,0.99,20211012,2142,"Murders In The Rue Morgue","The Beast Live","Paul D'Ianno","Rock","","T"
67,1,0.99,0.99,20211012,2148,"Iron Maiden","The Beast Live","Paul D'Ianno","Rock","","T"
67,1,0.99,0.99,20211012,2154,"Untitled","Live On Two Legs [Live]","Pearl Jam","Rock","","T"
67,1,0.99,0.99,20211012,2160,"Nothingman","Live On Two Legs [Live]","Pearl Jam","Rock","","T"
67,1,0.99,0.99,20211012,2166,"World Wide Suicide","Pearl Jam","Pearl Jam","Alternative & Punk","","T"
67,1,0.99,0.99,20211012,2172,"Big Wave","Pearl Jam","Pearl Jam","Alternative & Punk","","T"
67,1,0.99,0.99,20211012,2178,"Can't Keep","Riot Act","Pearl Jam","Rock","","T"
68,1,0.99,0.99,20211017,2187,"Green Disease","Riot Act","Pearl Jam","Rock","","T"
68,1,0.99,0.99,20211017,2196,"Why Go","Ten","Pearl Jam","Rock","","T"
68,1,0.99,0.99,20211017,2205,"Animal","Vs.","Pearl Jam","Rock","","T"
68,1,0.99,0.99,20211017,2214,"Leash","Vs.","Pearl Jam","Rock","","T"
68,1,0.99,0.99,20211017,2223,"Wanted Dread And Alive","Greatest Hits","Lenny Kravitz","Reggae","","T"
68,1,0.99,0.99,20211017,2232,"The Great Gig In The Sky","Dark Side Of The Moon","Pink Floyd","Rock","","T"
68,1,0.99,0.99,20211017,2241,"Bossa","Os C�es Ladram Mas A Caravana N�o P�ra","Planet Hemp","Hip Hop/Rap","","T"
68,1,0.99,0.99,20211017,2250,"Nega Do Cabelo Duro","Os C�es Ladram Mas A Caravana N�o P�ra","Planet Hemp","Hip Hop/Rap","","T"
68,1,0.99,0.99,20211017,2259,"You're My Best Friend","Greatest Hits I","Queen","Rock","","T"
68,1,0.99,0.99,20211017,2268,"Seven Seas Of Rhye","Greatest Hits I","Queen","Rock","","T"
68,1,0.99,0.99,20211017,2277,"Get Down Make Love","News Of The World","Queen","Rock","","T"
68,1,0.99,0.99,20211017,2286,"Get Up","Green","R.E.M.","Alternative & Punk","","T"
68,1,0.99,0.99,20211017,2295,"Untitled","Green","R.E.M.","Alternative & Punk","","T"
68,1,0.99,0.99,20211017,2304,"Be Mine","New Adventures In Hi-Fi","R.E.M.","Rock","","T"
69,1,0.99,0.99,20211025,2318,"Carnival Of Sorts","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
70,1,0.99,0.99,20211107,2319,"Radio Free Aurope","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
70,1,0.99,0.99,20211107,2320,"Perfect Circle","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
71,1,0.99,0.99,20211107,2322,"So Central Rain","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
71,1,0.99,0.99,20211107,2324,"Pretty Persuasion","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
72,1,0.99,0.99,20211108,2326,"Can't Get There From Here","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
72,1,0.99,0.99,20211108,2328,"Fall On Me","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
72,1,0.99,0.99,20211108,2330,"Cuyahoga","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
72,1,0.99,0.99,20211108,2332,"The Finest Worksong","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
73,1,0.99,0.99,20211109,2336,"Papeau Nuky Doe","Cesta B�sica","Raimundos","Alternative & Punk","","T"
73,1,0.99,0.99,20211109,2340,"Esporrei Na Manivela","Cesta B�sica","Raimundos","Alternative & Punk","","T"
73,1,0.99,0.99,20211109,2344,"Maluco Beleza","Raul Seixas","Raul Seixas","Rock","","T"
73,1,0.99,0.99,20211109,2348,"As Profecias","Raul Seixas","Raul Seixas","Rock","","T"
73,1,0.99,0.99,20211109,2352,"Que Luz � Essa","Raul Seixas","Raul Seixas","Rock","","T"
73,1,0.99,0.99,20211109,2356,"S�culo XXI","Raul Seixas","Raul Seixas","Rock","","T"
74,1,0.99,0.99,20211112,2362,"Suck My Kiss","Blood Sugar Sex Magik","Red Hot Chili Peppers","Alternative & Punk","","T"
74,1,0.99,0.99,20211112,2368,"Under The Bridge","Blood Sugar Sex Magik","Red Hot Chili Peppers","Alternative & Punk","","T"
74,1,0.99,0.99,20211112,2374,"They're Red Hot","Blood Sugar Sex Magik","Red Hot Chili Peppers","Alternative & Punk","","T"
74,1,0.99,0.99,20211112,2380,"The Zephyr Song","By The Way","Red Hot Chili Peppers","Rock","","T"
74,1,0.99,0.99,20211112,2386,"Tear","By The Way","Red Hot Chili Peppers","Rock","","T"
74,1,0.99,0.99,20211112,2392,"Parallel Universe","Californication","Red Hot Chili Peppers","Rock","","T"
74,1,0.99,0.99,20211112,2398,"Porcelain","Californication","Red Hot Chili Peppers","Rock","","T"
74,1,0.99,0.99,20211112,2404,"Right On Time","Californication","Red Hot Chili Peppers","Rock","","T"
74,1,0.99,0.99,20211112,2410,"Xanadu","Retrospective I (1974-1980)","Rush","Rock","","T"
75,1,0.99,0.99,20211117,2419,"Finding My Way","Retrospective I (1974-1980)","Rush","Rock","","T"
75,1,0.99,0.99,20211117,2428,"Evil Ways","Santana Live","Santana","Rock","","T"
75,1,0.99,0.99,20211117,2437,"It's Only Love","Greatest Hits","Lenny Kravitz","Rock","","T"
75,1,0.99,0.99,20211117,2446,"So Beautiful","Greatest Hits","Lenny Kravitz","Rock","","T"
75,1,0.99,0.99,20211117,2455,"Maquinarama","Maquinarama","Skank","Rock","","T"
75,1,0.99,0.99,20211117,2464,"Garota Nacional","O Samba Pocon�","Skank","Rock","","T"
75,1,0.99,0.99,20211117,2473,"Aeroplane Flies High","Judas 0: B-Sides and Rarities","Smashing Pumpkins","Alternative & Punk","","T"
75,1,0.99,0.99,20211117,2482,"Saturnine","Judas 0: B-Sides and Rarities","Smashing Pumpkins","Alternative & Punk","","T"
75,1,0.99,0.99,20211117,2491,"Cherub Rock","Rotten Apples: Greatest Hits","Smashing Pumpkins","Alternative & Punk","","T"
75,1,0.99,0.99,20211117,2500,"Ava Adore","Rotten Apples: Greatest Hits","Smashing Pumpkins","Alternative & Punk","","T"
75,1,0.99,0.99,20211117,2509,"Hands All Over","A-Sides","Soundgarden","Rock","","T"
75,1,0.99,0.99,20211117,2518,"Pretty Noose","A-Sides","Soundgarden","Rock","","T"
75,1,0.99,0.99,20211117,2527,"Starburst","Morning Dance","Spyro Gyra","Jazz","","T"
75,1,0.99,0.99,20211117,2536,"Leave My Girl Alone","In Step","Stevie Ray Vaughan & Double Trouble","Blues","","T"
76,1,0.99,0.99,20211125,2550,"Plush","Core","Stone Temple Pilots","Rock","","T"
77,1,0.99,0.99,20211208,2551,"Wet My Bed","Core","Stone Temple Pilots","Rock","","T"
77,1,0.99,0.99,20211208,2552,"Crackerman","Core","Stone Temple Pilots","Rock","","T"
78,1,0.99,0.99,20211208,2554,"Soldier Side - Intro","Mezmerize","System Of A Down","Metal","","T"
78,1,0.99,0.99,20211208,2556,"Revenga","Mezmerize","System Of A Down","Metal","","T"
79,1,0.99,0.99,20211209,2558,"Radio/Video","Mezmerize","System Of A Down","Metal","","T"
79,1,0.99,0.99,20211209,2560,"Violent Pornography","Mezmerize","System Of A Down","Metal","","T"
79,1,0.99,0.99,20211209,2562,"Sad Statue","Mezmerize","System Of A Down","Metal","","T"
79,1,0.99,0.99,20211209,2564,"Lost in Hollywood","Mezmerize","System Of A Down","Metal","","T"
80,1,0.99,0.99,20211210,2568,"Black Light Syndrome","[1997] Black Light Syndrome","Terry Bozzio Tony Levin & Steve Stevens","Rock","","T"
80,1,0.99,0.99,20211210,2572,"Midnight From The Inside Out","Live [Disc 1]","The Black Crowes","Blues","","T"
80,1,0.99,0.99,20211210,2576,"Sometimes Salvation","Live [Disc 1]","The Black Crowes","Blues","","T"
80,1,0.99,0.99,20211210,2580,"Girl From A Pawnshop","Live [Disc 1]","The Black Crowes","Blues","","T"
80,1,0.99,0.99,20211210,2584,"Title Song","Live [Disc 2]","The Black Crowes","Blues","","T"
80,1,0.99,0.99,20211210,2588,"Soul Singing","Live [Disc 2]","The Black Crowes","Blues","","T"
81,1,0.99,0.99,20211213,2594,"Clash City Rockers","The Singles","The Clash","Alternative & Punk","","T"
81,1,0.99,0.99,20211213,2600,"Train In Vain","The Singles","The Clash","Alternative & Punk","","T"
81,1,0.99,0.99,20211213,2606,"Know Your Rights","The Singles","The Clash","Alternative & Punk","","T"
81,1,0.99,0.99,20211213,2612,"Take The Power","Beyond Good And Evil","The Cult","Rock","","T"
81,1,0.99,0.99,20211213,2618,"Speed Of Light","Beyond Good And Evil","The Cult","Rock","","T"
81,1,0.99,0.99,20211213,2624,"Spirit Walker","Pure Cult: The Best Of The Cult (For Rockers Ravers Lovers & Sinners) [UK]","The Cult","Rock","","T"
81,1,0.99,0.99,20211213,2630,"Edie (Ciao Baby)","Pure Cult: The Best Of The Cult (For Rockers Ravers Lovers & Sinners) [UK]","The Cult","Rock","","T"
81,1,0.99,0.99,20211213,2636,"Sun King","Pure Cult: The Best Of The Cult (For Rockers Ravers Lovers & Sinners) [UK]","The Cult","Rock","","T"
81,1,0.99,0.99,20211213,2642,"Twentienth Century Fox","The Doors","The Doors","Rock","","T"
82,1,0.99,0.99,20211218,2651,"Can't Stand Losing You","The Police Greatest Hits","The Police","Rock","","T"
